Id,SE,Label,Weighted In-Degree,Authority,Hub,PageRank
2532,1, Benjamin Arroyo,0,0,0,0
2533,101, John M,0,0,0,0
2534,1, JoshNahum,0,0,0,0
2535,36, Jan van Haarst,2,0.0003262111,0,0.0001435327
2536,101, Trevor,0,0,0,0
2537,101, spume,0,0,0,0
2538,148, Roonooir,0,0,0.0001770538,0
2539,426, sarnu,31,0.001060186,0,0.0003080827
2540,31, Paul Gordon,3,0.0001631055,0,9.66252004846126E-005
2541,101, Katey HW,0,0,0,0
2545,1, oxman,0,0,0,0
2546,111, Kevin Vermeer,0,0,0.0001770538,0
2547,101, pinouchon,0,0,0,0
2548,11, mikes,1,0.0002446583,0,0.0001061694
2549,111, Tama,1,0.0002446583,0,0.0001048616
2550,228, Dmitry Chornyi,0,0,0.0001770538,0
2551,1, sifty_tom,0,0,0,0
2552,101, Jacob,0,0,0,0
2553,101, s4uadmin,0,0,0,0
2554,101, TRiG,0,0,0,0
2555,101, p5ycho_p3nguin,0,0,0,0
2556,26, zigi,0,0,0.0001770538,0
2557,101, maxxie,0,0,0,0
2558,1, ThisGuy,0,0,0,0
2559,1, yende,0,0,0.0001770538,0
2560,1, chrcoe,0,0,0,0
2561,21, Sean,2,0.0001631055,0,8.90615842597975E-005
2562,101, panchicore,0,0,0,0
2563,1, MrSpiffy,0,0,0,0
2564,116, crankharder,0,0,0.0001770538,0
2565,1, brwst,0,0,0,0
2566,1, Paul Gordon,0,0,0,0
2567,36, Andrew W,2,0.0001631055,0,0.000095745
2568,244, Richard,2,0.0001631055,0.0001770538,9.22657646989977E-005
2569,101, Jonta,0,0,0,0
2572,877, keithmo,62,0.0016310553,0,0.0005182012
2573,66, Brian Benson,5,0.0002446583,0.0003541076,0.0001015163
2574,11, Steven S,1,0.0001631055,0,0.0001077349
2575,1, FreemanAMG,0,0,0,0
2576,1, Brian,0,0,0,0
2577,101, berserkpi,0,0,0,0
2578,8, Garrett,0,0,0.0001770538,0
2579,11, chad,1,0.0001631055,0,9.37007252359318E-005
2580,21, Peter,2,0.0001631055,0,8.90602883978339E-005
2581,11, John,1,0.0002446583,0,0.0001009254
2582,1, andremp,0,0,0,0
2583,111, Dan,6,0.0007339749,0.001062323,0.0003327614
2584,19, Michael,1,0.0001631055,0,9.3387224625768E-005
2585,351, ananka,25,0.0005708694,0.001062323,0.0002308777
2586,41, trl2p,0,0,0.0001770538,0
2587,101, Ben,0,0,0,0
2588,1, Ryan.M,0,0,0,0
2589,140, Peter,0,0,0.0001770538,0
2590,11, Jono,1,0.0001631055,0,0.0001060541
2591,1, Kjartan Albertsson,0,0,0,0
2592,106, barlop,0,0,0.0001770538,0
2593,21, Thomas Klein,2,0.0001631055,0,9.66252004846126E-005
2594,1, sudarkoff,0,0,0,0
2595,76, carmel,0,0,0.0001770538,0
2596,276, krs1,16,0.0006524221,0,0.0002189614
2597,139, Kedar Mhaswade,0,0,0.0001770538,0
2598,7709, joelmdev,506,0.013211548,0.013810199,0.0101616988
2599,11, Pam,1,0.0001631055,0,8.90602883978339E-005
2600,141, Boffin,4,0.0002446583,0,0.0001158038
2601,1, Tom,0,0,0,0
2602,21, redjen,2,0.0001631055,0,0.0001008103
2603,101, fortheworld,0,0,0,0
2604,101, Stephen Thomas,0,0,0,0
2605,1, Kurt,0,0,0,0
2607,101, sgriffinusa,0,0,0,0
2608,101, iainlbc,0,0,0,0
2609,101, J Lundberg,0,0,0,0
2610,1, R Sleegers,0,0,0,0
2611,454, joseph_morris,24,0.001386397,0.0023016997,0.0006827061
2612,1, James Fisher,0,0,0,0
2614,101, Nathan Keller,0,0,0,0
2615,21, Greg,2,0.0001631055,0,8.97765795736103E-005
2616,101, Pravin Patil,0,0,0,0
2617,101, AB Kolan,0,0,0,0
2618,1, Willemk,0,0,0,0
2619,146, jrockway,3,0.0002446583,0,9.66127942301666E-005
2620,1, Drey,0,0,0,0
2621,101, Eric Liprandi,0,0,0,0
2622,1, taylort,0,0,0,0
2624,101, Wai Yip Tung,0,0,0,0
2625,101, Red,0,0,0,0
2626,26, Adam,0,0,0.0001770538,0
2627,101, Sylvain Defresne,0,0,0,0
2628,1, Rick,0,0,0,0
2630,146, J Gomez,7,0.0003262111,0.0003541076,0.0001057717
2634,101, Buzzedword,0,0.0001631055,0,9.22657646989977E-005
2635,150, Chad Moran,0,0,0.0001770538,0
2636,85, alsothings,0,0,0.0001770538,0
2637,101, David Larrabee,0,0,0,0
2638,101, tentonipete,0,0,0,0
2639,128, David Archer,0,0,0.0001770538,0
2640,101, Bruce,0,0,0,0
2641,41, Chris Brent,4,0.0001631055,0,8.84405804822145E-005
2642,216, Dave Webb,10,0.0001631055,0,0.0001594011
2644,111, Ryan Anderson,0,0,0.0001770538,0
2645,118, cori,0,0,0.0001770538,0
2646,101, Curchy,0,0,0,0
2647,1, brtyler,0,0,0,0
2648,128, MarkB42,0,0,0.0001770538,0
2649,101, sucotronic,0,0,0,0
2650,101, l0c0b0x,0,0,0,0
2651,101, Abs,0,0,0,0
2652,121, Gabriel Mongeon,2,0.0001631055,0,9.4300168065618E-005
2654,64, breith,4,0.0001631055,0,9.4300168065618E-005
2655,101, Noctrine,0,0,0,0
2656,101, pingbat,0,0,0,0
2657,25, Jesse,0,0,0.0001770538,0
2658,97, cellcortex,0,0,0.0001770538,0
2659,1, Mossy B,0,0,0,0
2661,101, Chris Shaffer,0,0,0,0
2662,1, user2662,0,0,0,0
2663,101, Joe S,0,0,0,0
2664,101, Arjan Einbu,0,0,0,0
2665,101, Matijs,0,0,0,0
2666,101, Nivas,0,0,0,0
2668,21, jdekstrand,2,0.0001631055,0,0.000098369
2669,101, Jan,0,0.0001631055,0,0.0001008103
2670,1, Jade Robbins,0,0,0,0
2671,1, Asís García,0,0,0,0
2672,101, Dave Brace,0,0,0,0
2674,146, BBonifield,0,0,0.0001770538,0
2675,101, Chris W.,0,0,0,0
2676,101, graffic,0,0,0,0
2677,1, justicefries,0,0,0,0
2678,101, Douglas Leeder,0,0,0,0
2679,101, Steef,0,0,0,0
2681,101, Dean,0,0,0,0
2682,101, A Salim,0,0,0,0
2683,101, Vivek Iyer,0,0,0,0
2684,1, cyrilsebastian,0,0,0,0
2685,114, Kos,0,0,0.0001770538,0
2686,1, user2686,0,0,0,0
2688,128, Nick Meldrum,0,0,0.0001770538,0
2689,1, Cy K,0,0,0,0
2690,101, somehume,0,0,0,0
2691,101, Aurimas,0,0,0,0
2692,101, Joshua,0,0,0,0
2693,121, ernes7a,2,0.0001631055,0,0.0001008103
2694,1, eduardo,0,0,0,0
2695,101, Nick Silberstein,0,0,0,0
2696,26, Hecke,0,0,0.0001770538,0
2697,1, Damon,0,0,0,0
2698,101, miguel,0,0,0,0
2699,105, Dave McClelland,0,0,0,0
2700,1, mike.surowiec,0,0,0,0
2701,151, Keith Rousseau,5,0.0002446583,0,0.0001453776
2702,123, MikeG,0,0,0.0001770538,0
2703,129, Zach Green,0,0,0.0001770538,0
2704,1, Carlos Liu,0,0,0,0
2705,176, Iain M Norman,6,0.0001631055,0,0.0001008103
2706,101, vamana,0,0,0,0
2707,478, Adrian,36,0.0005708694,0,0.000110322
2708,1, Manan,0,0,0,0
2709,101, Domas,0,0,0,0
2711,101, BacMan,0,0,0,0
2712,101, antony.trupe,0,0,0,0
2713,128, lacqui,0,0,0.0001770538,0
2714,101, Derrick H,0,0,0,0
2715,101, swapneel,0,0,0,0
2716,1, Iketani Kouichiro,0,0,0,0
2717,101, Vinnie,0,0,0,0
2719,101, Vamsi Krishna,0,0,0,0
2720,1, Jo Erik,0,0,0,0
2721,121, pedromarce,2,0.0002446583,0,0.0001149771
2722,1, Hecke,0,0,0,0
2724,11, nomnomnom,1,0.0001631055,0,8.80898841043561E-005
2725,21, Ira F. Cummings,1,0.0001631055,0,0.0001008103
2726,1, Slawomir Demichowicz,0,0,0,0
2727,101, Mranz,0,0,0,0
2728,1, realityCzar,0,0,0,0
2729,1, mikes,0,0.0001631055,0,0.0001060541
2730,101, Lex,0,0,0,0
2731,105, Premature Optimization,-2,0.0001631055,0,8.80898841043561E-005
2732,113, xonial,0,0,0.0001770538,0
2733,101, romaninsh,0,0,0,0
2734,11, Del Smith,1,0.0001631055,0,0.0001227818
2735,850, OMG Ponies,48,0.0008970804,0.0015934844,0.0004045274
2737,101, marttt,0,0,0,0
2738,101, MyStream,0,0,0,0
2739,1, patterns,0,0,0,0
2740,1, joe1,0,0,0,0
2741,101, utapyngo,0,0,0,0
2742,134, Korvin Szanto,0,0,0.0001770538,0
2743,1, tlikarish,0,0,0,0
2744,101, Jeff Bauer,0,0,0,0
2745,1, mariomaric,0,0,0,0
2746,1, hfb,0,0,0,0
2747,101, Avi C,0,0,0,0
2748,101, FCTW,0,0,0,0
2749,123, Portablejim,0,0,0.0001770538,0
2750,101, Drax,0,0,0,0
2751,1, McGin,0,0,0,0
2753,101, vquintans,0,0,0,0
2754,11, thomas122,1,0.0001631055,0,0.0001008103
2755,21, rigidsteel,2,0.0001631055,0,9.22657646989977E-005
2756,1, drezha,0,0,0,0
2757,101, sibilant,0,0,0,0
2758,1, Lawndart6,0,0,0,0
2759,1, Dan Hoyt,0,0,0,0
2760,71, conipto,20,0.0006524221,0,0.0002724266
2761,111, Andy Jacobs,1,0.0001631055,0,0.00009074
2762,16, slowpoh,0,0,0.0001770538,0
2763,101, David Aleu,0,0,0,0
2764,1, user14268,0,0,0,0
2765,101, John McAleely,0,0,0,0
2766,101, 1.01pm,0,0,0,0
2767,101, Austin Moore,0,0,0,0
2768,1, Brunov25,0,0,0,0
2769,125, Lee Quarella,0,0,0.0001770538,0
2770,98, Bozostein,0,0,0.0001770538,0
2771,101, tjmoore,0,0,0,0
2772,124, Kyle Hotchkiss,0,0,0.0001770538,0
2773,101, jottos,0,0,0,0
2774,1, ChickenBall,0,0,0,0
2775,101, noelicus,0,0,0,0
2776,101, Crowley,0,0,0,0
2777,1, Charles,0,0,0,0
2778,118, Wolfpack'08,0,0,0.0001770538,0
2779,101, Dave,0,0,0,0
2780,101, Zach,0,0,0,0
2781,101, albiglan,0,0,0,0
2782,101, Mark Theunissen,0,0,0,0
2783,1, Lucent,0,0,0,0
2784,1, Jagot,0,0,0,0
2786,11, alex,1,0.0001631055,0,0.000091391
2787,111, Calum,1,0.0001631055,0,8.90746235933717E-005
2788,21, Jon Webb,2,0.0001631055,0,0.0001591999
2789,101, Philip C,0,0,0,0
2791,1, mythreya,0,0,0,0
2792,11, mimi,1,0.0001631055,0,8.90920954470701E-005
2793,1, JK Sanderson,0,0,0,0
2794,121, ldigas,2,0.0001631055,0,9.39424520611251E-005
2795,148, Jitendra Vyas,0,0,0.0001770538,0
2796,101, Andrey,0,0,0,0
2797,67, arete,2,0.0002446583,0.0001770538,0.000106444
2798,1, Dheeraj Kulkarni,0,0,0,0
2799,1, Peter Green,0,0,0,0
2800,1, wogy,0,0,0,0
2801,1, Mihai Chiriac,0,0,0,0
2802,11, mikes,1,0.0001631055,0,0.000109688
2803,111, FrenchKheldar,1,0.0001631055,0,0.0001170712
2804,31, womenbike,3,0.0001631055,0,9.7110631038112E-005
2805,101, Joe Petrini,0,0,0,0
2806,1, siggy_lxvi,0,0,0,0
2807,101, Paul Tyng,0,0,0,0
2808,251, JKP,15,0.001712608,0,0.0004076237
2809,101, HaveAGuess,0,0,0,0
2810,11, David L,1,0.0001631055,0,9.48685965761438E-005
2811,1, Patrick Beeson,0,0,0,0
2812,1, Ahmad,0,0,0,0
2813,1, calys,0,0,0,0
2814,1, yash bhagchandani,0,0,0,0
2815,101, Brambo,0,0,0,0
2816,1, Haentz,0,0,0,0
2817,250, Vincent Agnello,12,0.0006524221,0.001062323,0.0002142476
2818,101, Davor Zubak,0,0,0,0
2819,51, mikes,5,0.0004077638,0,0.0001092626
2820,101, bigendian,0,0,0,0
2821,101, StrayPointer,0,0,0,0
2822,101, buru,0,0,0,0
2823,164, jchung,0,0,0.0001770538,0
2824,4373, user973810,294,0.005545588,0.005842776,0.0018318587
2826,100, Fishtoaster,0,0,0.0001770538,0
2827,101, Mike,0,0,0,0
2828,1, billiobob,0,0,0,0
2829,1, user712225,0,0,0,0
2830,21, bicycle commuter,2,0.0001631055,0,9.82233055853198E-005
2831,101, Avi,0,0,0,0
2832,21, Frank,2,0.0001631055,0,0.0001120238
2833,101, Robert French,0,0,0,0
2834,11, aurorabucky,1,0.0001631055,0,9.66252004846126E-005
2835,101, Jan Aagaard,0,0,0,0
2836,101, dougvk,0,0,0,0
2837,1, John Bentwin,0,0,0,0
2838,11, Duntov,1,0.0001631055,0,9.52607127307031E-005
2839,31, multidynamic,3,0.0003262111,0,0.0002470861
2840,1, Sandbox Wizard,0,0,0,0
2845,101, trurl,0,0,0,0
2846,101, onnoweb,0,0,0,0
2847,1, nicholaschris,0,0,0,0
2848,1, ricky197311,0,0,0,0
2849,101, Heat Miser,0,0,0,0
2850,101, David Czihak,0,0,0,0
2851,110, bicyclops,0,0,0.0001770538,0
2852,128, ddri,1,0.0001631055,0.0003541076,0.0001119002
2853,101, barduck,0,0,0,0
2854,101, Dave Bettin,0,0,0,0
2855,16, Mox,0,0,0.0001770538,0
2856,11, Je Suis JuBa,1,0.0001631055,0,9.22657646989977E-005
2858,1, Hector Gomez,0,0,0,0
2859,1, Wouter A,0,0,0,0
2860,103, mizzle,5,0.0001631055,0.0003541076,0.0001311504
2861,1, Derek Bennett,0,0,0,0
2862,1, federivo,0,0,0,0
2863,21, bikeguy,2,0.0001631055,0,9.17962869990084E-005
2864,49, mikes,4,0.0003262111,0,0.0001587503
2865,101, A.B,0,0,0,0
2866,41, mudstud,3,0.0002446583,0,0.0001117383
2867,16, apatz87,0,0,0.0001770538,0
2868,101, Yacoby,0,0,0,0
2869,136, con5013d,2,0.0001631055,0.0003541076,8.97765795736103E-005
2870,101, Vinicius Massuchetto,0,0,0,0
2871,11, Ellis,1,0.0001631055,0,8.97765795736103E-005
2872,16, bork,0,0,0.0001770538,0
2873,101, Eric,0,0,0,0
2874,458, Bernard Tyers,14,0.0003262111,0.0005311615,0.0001217763
2875,21, Lawrence Kolb,2,0.0001631055,0,9.17962869990084E-005
2876,1, jrowe,0,0,0,0
2877,101, Hossein,0,0,0,0
2878,1, J. Loomis,0,0,0,0
2879,1, NagatoPain,0,0,0,0
2880,111, Christian Stade-Schuldt,1,0.0002446583,0,0.0001192113
2881,1, Daniel Nathan Poole,-1,0.0001631055,0,0.0001160278
2882,101, Amith KK,0,0,0,0
2883,121, Alvar,1,0.0001631055,0.0003541076,0.000091192
2884,46, Koen,0,0,0.0001770538,0
2885,155, Mike Eng,0,0,0.0001770538,0
2886,101, Derek J. Augustine,0,0,0,0
2887,101, D. Lambert,0,0,0,0
2888,101, licorna,0,0,0,0
2889,116, jeffsaracco,0,0,0.0001770538,0
2890,101, Clint,0,0,0,0
2891,101, JamesWampler,0,0,0,0
2892,101, itchi,0,0,0,0
2893,356, Tolchocker,24,0.0002446583,0,9.63854363796304E-005
2894,1, enlavin,0,0,0,0
2895,128, alekop,0,0,0.0001770538,0
2896,101, Ricky,0,0,0,0
2897,101, hsigrist,0,0,0,0
2898,1, user620597,0,0,0,0
2899,118, DJ.,0,0,0.0001770538,0
2900,101, Dean Brundage,0,0,0,0
2901,101, Bart De Vos,0,0,0,0
2902,111, jabolotai,1,0.0002446583,0,0.0001037093
2903,36, Jeremy Hughes,0,0,0.0001770538,0
2904,1, Peter John Acklam,0,0,0,0
2905,1, Clark,0,0,0,0
2906,151, ActualAl,4,0.0002446583,0,0.0002671904
2907,101, Yonatan Karni,0,0,0,0
2908,101, CodingBarfield,0,0,0,0
2909,66, Hans,5,0.0001631055,0,9.66393026314833E-005
2910,1, iAnuj,0,0,0,0
2911,1, Rishi Kulshreshtha,0,0,0,0
2912,101, RobM,0,0,0,0
2913,101, ggiroux,0,0,0,0
2914,1, bluehole,0,0.0001631055,0,9.39424520611251E-005
2915,1, Eden Crow,0,0,0,0
2916,380, gerrit,10,0.0004077638,0.0003541076,0.000117065
2917,1, user35557,0,0,0,0
2918,353, AndreyT,19,0.0006524221,0.001062323,0.0002513338
2919,101, sarumont,0,0,0,0
2920,139, speedplane,0,0,0.0001770538,0
2921,1, mefju,0,0,0,0
2922,139, OverTheRainbow,0,0,0.0001770538,0
2923,1, CruiZen,0,0,0,0
2925,101, Aarthi,0,0,0,0
2926,101, Vimal,0,0,0,0
2927,1, ne7runner,0,0,0,0
2930,101, spaetzel,0,0,0,0
2931,46, user2931,3,0.0001631055,0,0.0001101178
2932,101, Alex Objelean,0,0,0,0
2933,1, andybjackson,0,0,0,0
2934,136, shufler,2,0.0001631055,0,0.0001227818
2936,9, J.T.,0,0,0.0001770538,0
2937,9, David Sohl,0,0,0.0001770538,0
2939,16, Athena,0,0,0.0001770538,0
2944,101, skyuzo,0,0,0,0
2945,23, Brian,1,0.0001631055,0.0001770538,0.000098369
2946,151, mister_ed,12,0.0004893166,0,0.0002007505
2947,196, Powder-Monkey,7,0.0003262111,0.0003541076,0.0001208566
2948,36, Meghann Davies,0,0,0.0001770538,0
2949,69, user2949,6,0.0001631055,0,9.4723272912975E-005
2952,101, asgeo1,0,0,0,0
2953,3338, Glenn Gervais,269,0.0060349046,0.0069050994,0.0019391339
2954,26, VanceJason,1,0.0001631055,0.0003541076,0.0001072447
2955,1, Eric Geiger,0,0,0,0
2956,101, shaunmartin,0,0,0,0
2957,101, Ian C.,0,0,0,0
2958,1, skawty,0,0,0,0
2959,133, jpmartineau,12,0.0004077638,0.0005311615,0.0001316758
2961,1, Ryan Taylor,0,0,0,0
2962,6, Dave Sherman,0,0,0.0001770538,0
2963,1, Otus,0,0,0,0
2964,1, bugeye,0,0,0,0
2965,9, Rob,0,0.0001631055,0,0.0001072447
2966,101, Greg,0,0,0,0
2967,101, Rick Sladkey,0,0,0,0
2968,163, Mike Mazur,0,0,0.0001770538,0
2969,166, Stuart Pegg,5,0.0001631055,0.0003541076,0.000109688
2970,86, Serverplumber,7,0.0001631055,0,0.0001160278
2971,101, Mike Chess,0,0,0,0
2972,1, kouk,0,0,0,0
2973,101, Casey,0,0,0,0
2974,31, andy,3,0.0003262111,0,0.000186971
2975,101, joshnh,0,0,0,0
2976,1, Larry,0,0,0,0
2977,101, Zhaph - Ben Duguid,0,0,0,0
2979,9, trouser trumpet,0,0.0001631055,0,0.0001591999
2981,101, Jeremy,0,0,0,0
2982,131, thewopr,3,0.0001631055,0,0.000097054
2983,101, Flow,0,0,0,0
2984,101, scravy,0,0,0,0
2985,101, Labeeb P,0,0,0,0
2986,1, Igor,0,0,0,0
2987,101, Ninjakreborn,0,0,0,0
2989,176, limscoder,0,0,0.0001770538,0
2990,9, Hein,0,0.0002446583,0,0.000103455
2991,101, zoltarSpeaks,0,0,0,0
2992,1, Shawn H.,0,0,0,0
2993,101, giftcv,0,0,0,0
2994,11, Mr-swiss,1,0.0001631055,0,0.0001160278
2995,1, Jonathon Colman,0,0,0,0
2996,31, Mild Stallion,2,0.0001631055,0.0003541076,0.0001170712
2997,6639, Benzo,411,0.011906704,0.009560906,0.004876162
2998,101, Roger,0,0,0,0
2999,1, David Eldridge,0,0,0,0
3000,101, nearora,0,0,0,0
3001,1, Tom Barron,0,0,0,0
3002,101, Programmer Bruce,0,0,0,0
3003,101, Kevin,0,0,0,0
3004,131, usr,3,0.0003262111,0,0.0001414289
3005,111, Fergie,1,0.0001631055,0,0.000097054
3006,1, djspark,0,0,0,0
3007,125, keflavich,0,0,0.0001770538,0
3008,101, caveman_dick,0,0,0,0
3009,101, lwburk,0,0,0,0
3010,1, Liz Rice,0,0,0,0
3011,101, Hoque,0,0,0,0
3012,101, Brandon Helwig,0,0,0,0
3013,1, Shuo Ran,0,0,0,0
3014,101, jason,0,0,0,0
3015,191, ow3n,9,0.0004077638,0,0.0003180845
3016,499, AlexCuse,12,0.0009786332,0.001062323,0.0004759708
3017,29, mhalligan,0,0,0.0001770538,0
3018,1, od3n,0,0,0,0
3019,101, Charlie Flowers,0,0,0,0
3020,101, mico,0,0,0,0
3021,309, Jason Braucht,17,0.0004077638,0,0.0001356345
3022,131, jim_carson,10,0.0003262111,0,0.0001053388
3023,31, Ed Smith,3,0.0001631055,0,0.0001777334
3024,101, Mnementh,0,0,0,0
3025,101, Adam Hawkes,0,0,0,0
3026,31, Matthew W.,3,0.0001631055,0,0.000109688
3027,1, otbzi,0,0,0,0
3028,111, Matthew Buckett,0,0,0.0001770538,0
3029,101, enedene,0,0,0,0
3030,155, tpg2114,5,0.0001631055,0,0.0001105754
3031,31, ack,3,0.0001631055,0,0.0001044722
3032,6, bobinabottle,0,0,0.0001770538,0
3033,101, Roger,0,0,0,0
3034,101, Smashery,0,0,0,0
3035,101, Henrik,0,0,0,0
3036,1, albertjq,0,0,0,0
3037,101, Daniel Sellers,0,0,0,0
3038,101, Nick,0,0,0,0
3039,111, leftaroundabout,1,0.0001631055,0,8.80898841043561E-005
3040,101, Hauser,0,0,0,0
3041,111, tajmo,1,0.0001631055,0,8.97765795736103E-005
3042,435, imel96,22,0.002038819,0.001947592,0.0004453358
3043,101, demonkoryu,0,0,0,0
3044,1, Nat Luenthaisong,0,0,0,0
3045,1, Daniel Düsentrieb,0,0,0,0
3046,103, svick,0,0,0,0
3047,1073, Glenn,76,0.002038819,0.0026558074,0.0005856892
3048,101, Jonathan Van Matre,0,0,0,0
3049,101, goksel,0,0,0,0
3050,101, mschallert,0,0,0,0
3051,168, hollsk,5,0.0003262111,0.0001770538,0.0001984616
3052,414, tdc,14,0.0004893166,0.0008852691,0.0001987916
3053,41, espu,4,0.0002446583,0,9.42426781003868E-005
3054,1, Padmanabhan Thangaraj,0,0,0,0
3055,101, macskuz,0,0,0,0
3056,31, mikes,3,0.0001631055,0,8.72733185531425E-005
3057,1, Captain Charmi,0,0,0,0
3058,101, zomboid,0,0,0,0
3059,101, Mark Robinson,0,0,0,0
3060,1, alexandruz,0,0,0,0
3061,101, Graeme Hutchison,0,0.0001631055,0,0.0001125381
3062,1, AbhishekS,0,0,0,0
3063,199, nick3216,17,0.0005708694,0,0.0002082639
3064,11, kane,1,0.0001631055,0,8.90615842597975E-005
3065,101, Gabriel Fair,0,0,0,0
3066,11, Mayank,0,0,0.0001770538,0
3067,119, Mark Wilkins,1,0.0001631055,0,9.4300168065618E-005
3068,358, will,10,0.0004893166,0.0007082153,0.0001543693
3069,128, Sir Crispalot,0,0,0.0001770538,0
3071,31, Jason Davis,3,0.0001631055,0,9.51952656095336E-005
3072,11, Unit1,1,0.0001631055,0,9.48685965761438E-005
3073,101, ghbarratt,0,0,0,0
3075,101, a25bedc5-3d09-41b8-82fb-ea6c353d75ae,0,0,0,0
3076,1, dap,0,0,0,0
3077,101, Carl,0,0,0,0
3078,11, Jim Stephens,1,0.0001631055,0,9.4300168065618E-005
3079,101, Hartley Brody,0,0,0,0
3080,101, Rabarberski,0,0,0,0
3081,101, craniumonempty,0,0,0,0
3082,1, Pete,0,0,0,0
3083,4861, mikes,347,0.01149894,0.010800283,0.0041568201
3084,101, unhammer,0,0,0,0
3085,1, user1108367,0,0,0,0
3087,101, Jeff Strunk,0,0,0,0
3088,928, 802bikeguy.com,80,0.0031805579,0,0.0010716975
3089,11, colin,1,0.0001631055,0,0.0001227818
3090,1, Karolinger,0,0,0,0
3092,21, anon,2,0.0001631055,0,8.80898841043561E-005
3093,11, DodgeDerek,1,0.0001631055,0,0.0001101178
3095,1, Andrew Louis,0,0,0,0
3096,101, Alfabravo,0,0,0,0
3097,1, sebnukem,0,0,0,0
3098,11, dufus,-1,0.0002446583,0,9.59793605301494E-005
3099,101, jacobko,0,0,0,0
3100,101, Nick Johnson,0,0,0,0
3101,101, Rubens Farias,0,0,0,0
3102,1, thetitan,0,0,0,0
3103,1, Kenyon,0,0,0,0
3104,115, Lunatik,1,0.0001631055,0,0.0001008103
3105,101, TryTryAgain,0,0,0,0
3106,161, Will,0,0,0.0001770538,0
3107,101, Zonko,0,0,0,0
3108,121, jtmkrueger,1,0.0001631055,0.0003541076,0.0001202271
3111,581, cyclo,45,0.001386397,0,0.0002870132
3112,101, Scott McIntyre,0,0,0,0
3113,31, Mark,0,0,0.0001770538,0
3114,11, superkaos,1,0.0001631055,0,9.22657646989977E-005
3116,106, DriftingSteps,0,0,0.0001770538,0
3117,1, icasimpan,0,0,0,0
3118,101, mpez0,0,0,0,0
3119,1, Larry Robinson,0,0.0001631055,0,9.21385770105007E-005
3121,101, agibsen,0,0,0,0
3122,1, Agata Pośpiech,0,0,0,0
3123,198, abstrask,0,0,0.0001770538,0
3124,2052, Matt Adams,130,0.0049747187,0.006196884,0.0015793447
3125,234, Yuriy,0,0,0.0001770538,0
3127,101, Malcolm,0,0,0,0
3128,1, grobie,0,0,0,0
3129,1, lostandsafe,0,0,0,0
3130,8, Marcin B,0,0.0001631055,0.0001770538,0.0001105754
3131,101, bstpierre,0,0,0,0
3132,123, cambraca,0,0,0.0001770538,0
3133,101, dimonomid,0,0,0,0
3134,1, Mattias Hansson,0,0,0,0
3136,101, amh,0,0,0,0
3138,101, B0rG,0,0,0,0
3139,61, hippy,6,0.0001631055,0,0.0001160278
3140,583, Mark W,21,0.0014679497,0.001062323,0.0005814326
3141,101, Josh Arenberg,0,0,0,0
3142,6, Tom,0,0,0.0001770538,0
3144,138, Andy Davis,0,0,0.0001770538,0
3146,101, carpeliam,0,0,0,0
3147,1, Ben Trettel,0,0,0,0
3148,101, phantom.omaga,0,0,0,0
3149,1, Mihai MOGA,0,0,0,0
3150,1, Arne Koesel,0,0,0,0
3151,219, adam f,11,0.0005708694,0,0.0003757604
3152,1, stinkoid,0,0,0,0
3153,101, ivanzoid,0,0,0,0
3154,101, meetpd,0,0,0,0
3155,11, Gretchen,1,0.0001631055,0,0.0001173922
3156,1, Jesse Kellum,0,0,0,0
3157,13, Ryan Greget,1,0.0001631055,0,0.0001105754
3158,11, Elijah,1,0.0001631055,0,9.4300168065618E-005
3159,101, Sudhir,0,0,0,0
3160,101, Moishe,0,0,0,0
3161,151, Jim Kiley,5,0.0002446583,0,0.0001203359
3162,404, Rob P.,0,0,0.0001770538,0
3164,21, MoonDogg,2,0.0001631055,0,0.000098369
3165,101, Hippo,0,0,0,0
3166,1, Istisiki Cardoso,0,0,0,0
3167,144, nasty pasty,2,0.0001631055,0.0003541076,0.0001202271
3168,101, Jacob Helwig,0,0,0,0
3169,118, Ivan Crojach Karačić,0,0,0.0001770538,0
3171,101, Commando,0,0,0,0
3172,101, rsk82,0,0,0,0
3173,1, pks,0,0.0001631055,0,0.000091732
3174,11, shaun hammer,1,0.0001631055,0,0.0001143993
3175,171, pkt1975,17,0.0001631055,0,9.32031415603637E-005
3176,101, favo,0,0,0,0
3177,11, Lyndal Foss,1,0.0001631055,0,9.12499190595453E-005
3178,1, ashams,0,0,0,0
3179,1, CiscoZombie,0,0,0,0
3180,101, umassthrower,0,0,0,0
3181,1, chkuo,0,0,0,0
3182,108, Psirus,0,0,0.0001770538,0
3183,163, John,0,0,0.0001770538,0
3184,117, Rob Forrest,0,0.0004893166,0,0.0002363992
3186,521, arne,34,0.0008970804,0,0.0003279894
3188,31, anonymous,2,0.0001631055,0,0.0001777334
3189,399, Rick Ant,7,0.0005708694,0.0008852691,0.0002264058
3190,1, LifeWorks,0,0,0,0
3191,13, Andrew Brown,0,0,0.0001770538,0
3194,1, Dave,0,0.0001631055,0,0.0001060541
3195,16, Vanessa McD,0,0,0.0001770538,0
3196,103, Jan Fabry,0,0,0,0
3197,1, user7994,0,0,0,0
3198,113, Ben,0,0,0.0001770538,0
3199,128, Bugster,0,0,0.0001770538,0
3200,101, jwpat7,0,0,0,0
3201,101, Brock Batsell,0,0,0,0
